checkpoint_id,environment,selected,episode,seed,reward,length
lunarlander_1000_final,LunarLander-v3,True,37,1036,183.00093458203548,702
lunarlander_1000_final,LunarLander-v3,True,38,1037,161.3313398939319,964
lunarlander_1000_final,LunarLander-v3,True,39,1038,238.5563725482873,466
lunarlander_1000_final,LunarLander-v3,True,40,1039,213.83843283906015,510
lunarlander_1000_final,LunarLander-v3,True,41,1040,166.14760325222102,805
lunarlander_1000_final,LunarLander-v3,True,42,1041,258.9364043830375,392
lunarlander_1000_final,LunarLander-v3,True,43,1042,-101.20941626599688,290
lunarlander_1000_final,LunarLander-v3,True,44,1043,187.31745895272252,533
lunarlander_1000_final,LunarLander-v3,True,45,1044,41.57447087947434,1000
lunarlander_1000_final,LunarLander-v3,True,46,1045,236.91436006261037,896
lunarlander_1000_final,LunarLander-v3,True,47,1046,188.89118274610968,450
lunarlander_1000_final,LunarLander-v3,True,48,1047,219.18492658149592,352
lunarlander_1000_final,LunarLander-v3,True,49,1048,163.10775138193702,957
lunarlander_1000_final,LunarLander-v3,True,50,1049,51.91347490045841,1000
lunarlander_1000_final,LunarLander-v3,True,51,1050,191.8232158622984,990
lunarlander_1000_final,LunarLander-v3,True,52,1051,244.7516544459048,293
lunarlander_1000_final,LunarLander-v3,True,53,1052,244.27533327052228,456
lunarlander_1000_final,LunarLander-v3,True,54,1053,153.1906260550288,658
lunarlander_1000_final,LunarLander-v3,True,55,1054,150.81407924171904,675
lunarlander_1000_final,LunarLander-v3,True,56,1055,180.73341683254773,769
lunarlander_1000_final,LunarLander-v3,True,57,1056,138.13559214090947,1000
lunarlander_1000_final,LunarLander-v3,True,58,1057,254.9197593473335,380
lunarlander_1000_final,LunarLander-v3,True,59,1058,178.16817477137994,585
lunarlander_1000_final,LunarLander-v3,True,60,1059,218.94062924585847,542
lunarlander_1000_final,LunarLander-v3,True,61,1060,177.11291504751404,633
lunarlander_1000_final,LunarLander-v3,True,62,1061,71.37131824748495,1000
lunarlander_1000_final,LunarLander-v3,True,63,1062,218.57190682118028,360
lunarlander_1000_final,LunarLander-v3,True,64,1063,181.34774234106763,732
lunarlander_1000_final,LunarLander-v3,True,65,1064,55.72443829407376,1000
lunarlander_1000_final,LunarLander-v3,True,66,1065,175.4255901283296,808
lunarlander_1000_final,LunarLander-v3,True,67,1066,180.79028396861634,567
lunarlander_1000_final,LunarLander-v3,True,68,1067,-40.49366984700293,471
lunarlander_1000_final,LunarLander-v3,True,69,1068,186.26278545470106,754
lunarlander_1000_final,LunarLander-v3,True,70,1069,172.71418211123105,488
lunarlander_1000_final,LunarLander-v3,True,71,1070,282.86559266898416,294
lunarlander_1000_final,LunarLander-v3,True,72,1071,241.1684264357842,361
lunarlander_1000_final,LunarLander-v3,True,73,1072,69.86429999486901,1000
lunarlander_1000_final,LunarLander-v3,True,74,1073,272.55359976655495,253
lunarlander_1000_final,LunarLander-v3,True,75,1074,163.59666521202854,484
lunarlander_1000_final,LunarLander-v3,True,76,1075,73.80866448928286,1000
lunarlander_1000_final,LunarLander-v3,True,77,1076,188.8356887030855,646
lunarlander_1000_final,LunarLander-v3,True,78,1077,59.30137811893994,1000
lunarlander_1000_final,LunarLander-v3,True,79,1078,190.45959238534448,674
lunarlander_1000_final,LunarLander-v3,True,80,1079,191.32350264111687,595
lunarlander_1000_final,LunarLander-v3,True,81,1080,230.49713181239696,351
lunarlander_1000_final,LunarLander-v3,True,82,1081,190.9965649948577,733
lunarlander_1000_final,LunarLander-v3,True,83,1082,76.77429593462413,1000
lunarlander_1000_final,LunarLander-v3,True,84,1083,114.78037158728891,563
lunarlander_1000_final,LunarLander-v3,True,85,1084,201.50480001633434,578
lunarlander_1000_final,LunarLander-v3,True,86,1085,71.69134309416837,1000
lunarlander_1000_final,LunarLander-v3,True,87,1086,182.34189324735598,494
lunarlander_1000_final,LunarLander-v3,True,88,1087,236.4746587673501,483
lunarlander_1000_final,LunarLander-v3,True,89,1088,192.08915216732294,547
lunarlander_1000_final,LunarLander-v3,True,90,1089,-8.857798050440358,1000
lunarlander_1000_final,LunarLander-v3,True,91,1090,151.94492586174118,576
lunarlander_1000_final,LunarLander-v3,True,92,1091,166.82734802205061,575
lunarlander_1000_final,LunarLander-v3,True,93,1092,192.39842108653022,565
lunarlander_1000_final,LunarLander-v3,True,94,1093,157.95069997680972,608
lunarlander_1000_final,LunarLander-v3,True,95,1094,192.80475763062185,544
lunarlander_1000_final,LunarLander-v3,True,96,1095,177.83377900061296,589
lunarlander_1000_final,LunarLander-v3,True,97,1096,214.11631205621507,546
lunarlander_1000_final,LunarLander-v3,True,98,1097,236.14998125277037,406
lunarlander_1000_final,LunarLander-v3,True,99,1098,-11.938868987958159,350
lunarlander_1000_final,LunarLander-v3,True,100,1099,182.59932755419212,617
